id,Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,Delay
490724,WN,3427,SNA,SFO,3,515,85,1
299739,AA,1547,TPA,DFW,6,586,170,0
475477,CO,663,IAH,EGE,2,685,177,1
490911,DL,2303,DTW,FLL,3,525,193,1
24709,OO,6526,PHX,LAX,4,698,87,1
232305,WN,770,ELP,PHX,2,805,75,0
176654,CO,1120,EWR,BOS,6,495,80,0
146828,AA,1330,DFW,MFE,4,795,95,0
167880,YV,1041,HNL,ITO,5,950,49,1
160859,EV,5572,GSO,ATL,5,585,88,1
293688,US,1663,CLT,STL,5,1210,121,0
325835,9E,3749,BOS,RDU,7,1135,145,0
113419,B6,62,JFK,SYR,2,888,78,0
266671,WN,1198,PHX,SAN,4,755,70,1
220820,EV,5297,ATL,MEM,1,1130,84,1
521464,CO,1187,EWR,ORD,4,1155,161,1
493249,XE,2638,EWR,MHT,3,645,79,0
70477,XE,2104,CRP,IAH,7,495,64,0
132066,WN,914,LAX,SJC,3,960,65,1
20786,DL,1517,ATL,DEN,4,500,213,0
364851,DL,1912,ATL,RIC,2,1295,96,1
147230,AA,721,DFW,ELP,4,815,105,0
423684,OO,6605,ASE,DEN,6,730,45,1
72720,YV,7271,PIT,IAD,7,615,62,0
83499,YV,2670,CLT,MEM,7,1189,110,1
248561,OO,3067,STL,MKE,3,745,77,0
268849,CO,1661,PHX,IAH,4,874,153,0
316001,DL,1061,LAX,MCO,7,610,277,1
288428,DL,1207,ATL,BUF,5,935,123,0
314504,US,612,PDX,PHX,7,525,148,0
160086,WN,1099,BUR,OAK,5,540,70,0
319357,YV,1026,HNL,KOA,7,785,40,0
144787,XE,2924,IAH,OMA,4,685,128,0
167982,B6,1404,SFO,AUS,5,960,201,0
309835,DL,1055,DTW,MSP,6,1185,123,1
41456,MQ,2767,DFW,VPS,5,630,105,0
164261,B6,1065,JFK,AUS,5,756,252,1
480256,AA,821,JFK,FLL,2,935,205,0
25,US,122,ANC,PHX,3,113,327,1
423171,DL,1707,SLC,GEG,6,703,109,1
338280,9E,4317,MEM,LBB,1,820,125,0
423371,HA,144,LIH,HNL,6,715,32,0
389769,DL,1529,JFK,LAS,4,625,345,1
470991,YV,2748,MEM,PHX,2,450,223,0
339505,AA,203,MIA,LAX,1,885,350,0
136026,XE,2984,IAH,DAL,3,1170,68,1
353231,FL,943,BWI,ROC,2,645,71,0
297836,WN,633,ELP,PHX,6,480,80,1
264897,XE,2592,EWR,IND,4,665,136,0
14764,WN,326,PBI,ISP,3,1120,160,1
228241,OO,4460,SLC,BZN,2,585,80,0
97177,FL,367,LGA,ATL,1,958,159,1
332042,AA,1216,SAT,DFW,1,500,70,0
419094,XE,2975,MCI,IAH,6,450,127,0
393739,OO,6527,COS,ORD,4,830,148,1
462385,AA,1376,MIA,DFW,1,970,200,1
89116,WN,1155,PHX,MCI,1,530,155,1
129375,AA,411,DFW,SNA,3,815,200,0
156272,DL,2480,SEA,DTW,5,360,253,1
517987,DL,2300,ATL,BOS,4,975,151,1
28168,XE,2523,CVG,IAH,4,880,159,1
353511,MQ,4424,DCA,RDU,2,660,65,0
95956,DL,1233,ATL,MSY,1,890,98,1
140642,WN,2,DAL,MAF,4,475,75,1
511669,AA,1758,LAX,ORD,4,645,250,0
18126,XE,3037,CHS,IAH,4,360,167,1
198114,US,90,PHX,PDX,7,885,165,1
344069,WN,1943,MSP,DEN,1,1120,135,1
213088,UA,556,LAX,SFO,1,718,92,1
426787,WN,2612,MDW,DEN,6,915,160,1
183403,FL,286,HOU,ATL,6,887,113,0
15522,WN,1686,TPA,BHM,3,1160,85,1
57033,AA,1292,SNA,DFW,6,530,170,0
460919,OO,7773,SGU,SLC,1,892,78,0
266100,OO,6532,DEN,BUR,4,725,153,1
1642,OH,6628,DFW,CVG,3,420,131,0
132765,WN,871,PHX,SAN,3,995,65,0
534831,DL,1388,LGA,BOS,5,930,72,0
334462,OH,6564,DTW,ALB,1,620,99,0
420696,DL,1086,MEM,ATL,6,555,84,0
469764,WN,770,AUS,BWI,2,390,180,1
268977,MQ,2851,DFW,CHS,4,880,140,1
64190,WN,2779,TPA,STL,6,960,150,1
68490,FL,461,BWI,ATL,7,365,126,0
303320,WN,3011,MSY,MCO,6,785,100,1
335802,AA,1699,MCO,ORD,1,690,175,0
530952,AA,1991,DCA,DFW,5,710,210,0
415122,WN,3151,DEN,IAD,5,1045,190,1
529166,WN,1179,DEN,SAT,5,615,130,1
195459,WN,1662,SDF,BWI,7,740,85,1
123931,MQ,3615,MIA,CLE,3,520,170,1
344804,AA,2382,DEN,DFW,1,1160,110,0
44319,OO,4683,EUG,SLC,5,780,107,0
242422,OO,4626,SFO,LAX,3,420,75,0
5312,AS,587,SNA,PDX,3,615,148,0
167504,DL,2133,MSP,ATL,5,930,154,1
48519,US,1437,CLT,LAX,5,1000,324,0
57132,OO,4792,SLC,RNO,6,535,94,1
313369,US,88,ATL,PHX,7,465,269,1
85081,DL,175,ATL,MCO,7,1365,84,1
375799,WN,1030,RDU,PHX,3,865,305,1
324253,OH,6679,SYR,CVG,7,1045,126,1
170034,CO,1758,IAH,DCA,5,1060,165,0
80697,OO,4620,HLN,SLC,7,1040,77,0
381078,MQ,4291,IND,ORD,3,1140,80,1
386820,OO,3110,MKE,CAK,4,475,78,1
17776,MQ,2734,ABI,DFW,4,350,50,0
533561,UA,52,KOA,LAX,5,857,323,1
459997,WN,2552,STL,BNA,1,840,60,1
270026,AA,484,DFW,MIA,4,935,165,1
300241,9E,3936,DTW,RDU,6,615,107,0
118080,9E,4218,SDF,MSP,2,1145,131,0
296121,B6,110,MSY,JFK,6,385,163,0
214094,XE,2600,IAH,TUL,1,770,83,1
57396,WN,2579,BWI,DTW,6,550,100,1
409096,US,7,SEA,PHX,5,685,167,0
448130,WN,245,LAS,SAN,7,1195,65,1
413051,AA,985,DCA,MIA,5,910,165,1
301425,MQ,3352,DFW,XNA,6,680,70,0
399060,WN,2820,BNA,FLL,4,1105,130,1
256868,WN,3655,STL,OKC,3,1195,95,1
395970,EV,5410,ROA,ATL,4,946,91,1
380375,CO,1174,ORD,EWR,3,1100,142,1
402416,DL,1714,ONT,ATL,4,1380,240,1
439438,AA,1886,SJU,MIA,7,735,165,0
189267,MQ,2940,ABI,DFW,7,395,50,0
274654,DL,2849,DTW,SEA,4,1175,305,1
274751,EV,5493,MEM,MLU,4,1180,68,0
282814,AA,1504,MIA,BDL,5,645,175,1
332371,9E,4297,BNA,DTW,1,515,115,1
71269,OO,6733,TYS,DEN,7,537,214,0
134149,DL,1704,FLL,DTW,3,1069,184,0
412306,9E,3692,IAD,ATL,5,867,128,1
106611,WN,1259,BNA,SAT,2,515,155,0
168457,OO,6340,AVL,ORD,5,981,109,0
84485,F9,725,DEN,SAN,7,1270,139,1
160201,9E,4177,JFK,CLE,5,547,142,0
78749,WN,357,BWI,ALB,7,935,70,0
176485,XE,2229,SHV,IAH,6,480,72,0
409810,WN,2833,MDW,DEN,5,720,165,1
380261,EV,4953,BTR,ATL,3,1091,99,1
359999,9E,4073,FWA,ATL,2,1000,114,0
233166,9E,3960,DTW,GSP,2,855,109,1
522549,US,919,STL,PHX,4,1215,207,0
82068,WN,1717,ELP,LAS,7,1110,115,1
57289,CO,220,IAH,PHX,6,545,174,0
34402,US,1033,CLT,MIA,4,1215,127,0
143306,MQ,2724,DFW,MHK,4,610,85,0
528716,US,1034,FLL,PHL,5,595,157,0
497054,DL,18,DTW,LGA,3,845,111,0
118259,EV,5427,ATL,GNV,2,1152,77,0
128709,MQ,4162,ORD,RIC,3,780,115,0
101527,WN,912,MCO,PVD,1,1185,155,1
504243,WN,1123,LAS,BUR,3,1230,60,1
239310,US,493,PHX,DEN,2,1190,110,0
86543,F9,847,IND,DEN,1,405,169,1
247169,HA,383,ITO,HNL,3,673,49,1
49546,WN,2383,DEN,SAN,5,1050,150,1
127252,B6,1187,BOS,SRQ,3,700,201,0
439179,OH,6698,ORD,MSP,7,720,94,0
172723,MQ,4202,ORD,ABE,5,1205,110,1
149511,EV,5483,BOS,DCA,4,935,110,0
208436,US,71,DEN,PHX,1,480,135,0
351017,AS,12,SEA,BOS,2,530,319,0
171107,XE,5894,ORD,TYS,5,1116,89,0
306003,US,1591,DCA,CLT,6,941,90,0
249232,FL,850,EYW,MCO,3,785,65,1
255170,MQ,2854,DFW,GRK,3,1100,50,1
88413,DL,2629,ATL,SEA,1,500,331,0
497840,9E,4378,ATL,ALB,3,890,139,0
282910,AA,2038,MIA,DTW,5,650,185,0
383160,OO,4708,LAX,SLC,3,1275,114,1
250326,WN,2450,LAS,SNA,3,840,70,1
352879,WN,2958,SAT,LAX,2,625,200,0
494994,EV,5425,CRW,ATL,3,735,98,1
273866,UA,939,DEN,SAN,4,1135,149,0
154373,US,1430,CLT,ROC,4,1194,101,1
44231,UA,870,SFO,JFK,5,775,351,0
506256,XE,2072,RIC,IAH,4,365,204,0
447071,OH,6269,LGA,OMA,7,1140,223,0
192555,AA,1980,DFW,MCO,7,595,140,0
370219,DL,1331,ATL,JAC,3,575,262,1
6650,WN,1414,MSY,PHX,3,685,215,1
196397,9E,4201,ATL,DAB,7,795,80,1
109553,WN,637,PHX,STL,2,675,175,1
155941,OO,6461,YUM,IPL,4,1407,27,1
62670,9E,4171,DTW,BGM,6,865,83,1
407123,DL,1280,ATL,JFK,5,585,147,1
264577,WN,1656,PDX,SJC,4,650,105,0
29761,WN,1765,SEA,LAS,4,965,145,0
77093,AA,2200,LAS,DFW,7,850,165,0
392825,AA,1705,DFW,MSP,4,785,135,0
116941,OO,7017,DEN,COS,2,1076,33,1
47171,AA,1455,MIA,SFO,5,930,375,0
393493,FL,618,MKE,MSY,4,819,131,0
2853,UA,157,SAN,SFO,3,484,104,0
129129,XE,2593,IAH,OMA,3,800,128,0
238450,WN,617,CMH,MDW,2,1140,75,1
409997,WN,855,LAS,SAT,5,730,160,0
99323,MQ,2789,DFW,SGF,1,1065,75,0
284070,US,395,LAS,DFW,5,705,158,1
429274,YV,2715,PHX,FAT,6,1070,101,1
44921,MQ,4592,MSP,LGA,5,810,165,0
17783,MQ,3892,PHL,ORD,4,350,140,0
358975,AA,494,ABQ,DFW,2,945,100,0
337899,OO,6878,ATW,ORD,1,796,59,0
506137,XE,2734,OMA,IAH,4,360,150,0
318604,CO,629,DEN,EWR,7,745,228,0
267280,AS,605,LAS,SEA,4,790,164,0
512579,DL,2894,JFK,MCO,4,690,176,0
423737,DL,2702,MCO,CVG,6,735,135,0
146657,MQ,3213,LIT,DFW,4,785,80,0
455874,UA,611,DCA,ORD,1,626,131,1
486048,UA,619,ORD,OMA,2,1255,99,1
289083,EV,5190,ATL,TLH,5,970,66,0
451711,DL,1211,DTW,MSP,1,420,137,1
236641,WN,2118,ABQ,SAN,2,1040,115,1
423933,MQ,2934,LEX,DFW,6,745,150,0
322594,WN,1877,STL,DEN,7,960,150,1
73545,YV,2901,CHS,CLT,7,660,69,1
50507,WN,3762,SJC,ONT,5,1100,70,1
11562,UA,623,DCA,ORD,3,952,125,0
100279,AA,1069,RDU,DFW,1,1120,190,0
10829,MQ,3925,LEX,ORD,3,910,90,1
342064,AA,1353,JFK,DFW,1,1020,255,1
371030,FL,984,ATL,PIT,3,615,89,0
305137,OO,6987,DLH,ORD,6,893,90,0
77010,9E,4308,DTW,RIC,7,845,106,1
489999,OO,6826,SFO,ONT,3,480,74,0
264944,AA,832,DFW,MCI,4,670,90,0
34936,US,371,PHX,SMF,4,1265,122,0
73749,XE,2322,BRO,IAH,7,671,69,0
235687,F9,360,DEN,TPA,2,990,196,1
160420,WN,41,SEA,ABQ,5,560,165,0
121073,XE,2323,ALB,CLE,3,370,102,1
422340,9E,4102,ATL,GSP,6,660,64,0
37768,DL,1617,CHS,ATL,5,445,80,1
241106,EV,5605,ROA,ATL,3,360,86,0
457126,WN,2976,AUS,MCO,1,690,145,0
390899,XE,2429,IAH,MAF,4,683,88,0
63644,MQ,3786,IAH,ORD,6,925,155,0
484062,OH,6436,CVG,ORD,2,1135,100,0
130862,EV,5274,DCA,BOS,3,895,98,0
342728,DL,1843,JFK,SEA,1,1050,380,0
290346,DL,2296,MSP,LGA,5,1035,168,1
274925,OH,6630,DTW,LEX,4,1190,83,1
521255,CO,598,DEN,IAH,4,1145,139,1
309171,CO,567,IAH,SEA,6,1140,290,1
226769,UA,752,DEN,BWI,2,506,205,0
267401,MQ,4228,ORD,SGF,4,795,95,0
43659,YV,1054,LIH,OGG,5,740,45,0
95070,US,2131,BOS,LGA,1,840,77,1
262636,EV,5075,ATL,IAH,4,548,142,0
68692,F9,765,AUS,DEN,7,380,133,0
129153,OH,6443,BDL,CVG,3,804,146,0
487337,B6,601,PWM,JFK,3,360,75,0
509178,MQ,3453,DFW,MKE,4,515,135,1
32487,WN,3658,PHX,MDW,4,1105,200,0
355155,WN,1325,JAN,MDW,2,740,120,1
192688,DL,2048,DTW,LGA,7,600,108,0
175695,MQ,4154,CMH,ORD,6,435,85,1
252912,AA,1999,EWR,MIA,3,985,205,0
377341,AA,1404,RSW,ORD,3,945,195,1
513639,YV,2952,TEX,PHX,4,742,121,0
465014,XE,2932,MFE,IAH,1,1100,74,0
368028,WN,2985,PHL,MHT,3,460,80,1
242269,DL,2555,LGA,PBI,3,419,186,0
357354,WN,1180,OAK,ONT,2,860,70,0
308368,WN,1412,HOU,MDW,6,1080,150,1
375186,UA,56,KOA,SFO,3,830,310,0
88405,DL,1757,ATL,SNA,1,500,305,0
85539,FL,726,DFW,MKE,1,360,135,0
500943,OO,6937,DEN,DSM,3,1049,93,0
152101,DL,1887,PWM,ATL,4,1069,196,0
459846,MQ,4344,ORD,DTW,1,835,80,0
454560,AA,635,MIA,DFW,1,560,195,0
164476,WN,1671,FLL,ALB,5,770,185,1
46927,OH,6474,MSP,JFK,5,915,183,1
418733,MQ,2980,CSG,DFW,6,425,150,0
359266,US,2181,LGA,DCA,2,960,76,0
170472,US,89,PDX,PHX,5,1080,148,1
139018,US,1539,LGA,CLT,4,390,127,0
21371,FL,434,ATL,MKE,4,525,124,0
311806,OO,6749,RAP,DEN,7,368,76,0
102539,OO,6445,LAX,TUS,1,1275,80,1
281923,AS,318,SEA,SFO,5,600,134,1
40376,US,1539,CLT,SEA,5,575,351,1
324802,AS,498,SEA,SAN,7,1075,154,0
495929,WN,412,OAK,MDW,3,785,250,0
229417,EV,7090,CVG,ORD,2,650,81,1
116682,WN,926,OAK,LAS,2,1060,85,0
244273,WN,1259,BNA,SAT,3,515,155,1
493160,DL,1816,DEN,ATL,3,643,171,1
464489,MQ,3010,SBA,LAX,1,1075,45,0
25215,AA,1210,ORD,BOS,4,725,125,0
222700,XE,5907,ORD,ICT,1,1250,116,0
536666,WN,416,DEN,MDW,5,1045,145,1
61849,WN,1547,PHX,PVD,6,810,290,1
48586,DL,1454,LAX,ATL,5,1005,251,1
71824,EV,5327,MEM,HSV,7,570,62,0
418818,WN,251,LAS,SEA,6,430,165,0
10259,XE,2549,CVG,IAH,3,880,159,0
78487,DL,424,SJU,ATL,7,922,243,0
469979,DL,1183,ORF,ATL,2,405,135,0
410315,DL,2125,BWI,ATL,5,750,127,0
30357,OO,4887,ORD,MSP,4,995,97,0
306259,CO,1090,IAH,MIA,6,960,136,1
279864,DL,1005,ATL,DTW,5,495,125,1
512525,DL,1706,LAX,DTW,4,688,267,1
178941,WN,994,LAS,BNA,6,620,210,0
463598,WN,606,STL,MCI,1,1030,65,1
510078,FL,161,ATL,SJU,4,560,210,0
113,XE,5970,LAN,ORD,3,340,71,0
382362,XE,3058,ORF,EWR,3,1205,85,1
303798,MQ,3963,ORD,BNA,6,815,90,0
212792,OO,6301,LAX,PSP,1,701,50,1
252773,US,596,RNO,PHX,3,975,101,0
78955,EV,5243,ATL,MGM,7,950,57,1
532458,B6,282,LGB,LAS,5,794,67,1
348299,DL,2244,SAN,MSP,2,395,230,0
50824,FL,31,MDW,ATL,5,1120,115,0
341641,OO,6939,DEN,FAR,1,995,106,1
526123,OO,6315,LAX,PDX,5,454,141,0
323423,UA,822,IAD,RDU,7,1005,72,1
78651,WN,861,PHL,MDW,7,930,135,1
78885,DL,123,JFK,ATL,7,945,171,1
323016,EV,5173,ECP,MEM,7,985,92,0
208858,AS,869,SMF,OGG,1,505,335,0
450943,UA,484,SAN,DEN,1,378,149,0
512261,MQ,2908,EVV,DFW,4,675,130,1
163273,WN,3411,MCI,LAX,5,705,225,1
100637,DL,2600,MSP,BWI,1,1140,143,0
381188,F9,426,DEN,ATL,3,1145,164,1
378609,B6,75,SYR,JFK,3,1013,85,1
44840,DL,2650,SEA,SLC,5,807,114,1
493918,WN,505,SMF,SAN,3,680,85,1
527685,XE,2649,IAH,LRD,5,535,70,1
283132,MQ,2948,DFW,LCH,5,660,70,1
399459,EV,7100,CVG,ORD,4,1132,86,0
249624,WN,2903,AUS,DAL,3,805,55,1
252317,EV,5063,ATL,OMA,3,951,150,1
179593,XE,2620,ICT,IAH,6,660,102,0
476061,OO,4696,CID,MSP,2,714,66,0
102047,OH,6364,CVG,MDT,1,1225,82,1
39347,WN,370,SJC,LAX,5,520,70,0
207007,WN,1218,ABQ,LAS,1,410,100,0
236102,AA,1288,MSY,DFW,2,1015,100,0
249151,US,1621,EWR,CLT,3,780,118,0
436545,B6,372,FLL,LGA,7,585,165,1
169668,EV,5349,SBN,DTW,5,1043,67,1
148412,B6,402,MSY,BOS,4,879,189,0
347745,OH,6674,DFW,MEM,2,365,96,0
29878,XE,2400,IAH,PHX,4,970,176,0
246432,DL,2251,CLT,ATL,3,631,82,0
279351,WN,1132,DEN,LAX,5,465,155,1
473593,DL,2616,LAS,DTW,2,589,236,1
480410,FL,81,ATL,FLL,2,941,111,1
422589,WN,334,MKE,TPA,6,670,170,0
72293,UA,803,SEA,SFO,7,596,131,0
445299,WN,2608,HOU,ABQ,7,1045,135,1
87935,WN,1838,SMF,PDX,1,475,100,0
510019,WN,102,PHX,AUS,4,555,135,1
307990,B6,508,FLL,EWR,6,1060,177,1
362486,DL,1808,DEN,MSP,2,1130,116,1
221571,AS,588,PDX,SNA,1,1170,140,0
118594,XE,2938,IAH,HSV,2,1170,103,1
32569,US,1825,BOS,PHL,4,1110,106,0
278354,DL,2120,ORD,DTW,5,420,90,0
133968,B6,364,PBI,LGA,3,1059,159,1
158937,WN,831,MDW,SAT,5,485,185,1
40556,US,1800,CLT,BOS,5,585,134,0
231529,UA,197,IAD,SEA,2,762,354,1
531193,XE,2489,IAH,IND,5,720,131,0
169435,WN,3575,BNA,MCI,5,1030,105,1
441088,OO,4558,SLC,TUL,7,825,144,1
403487,B6,591,HPN,MCO,5,390,164,0
154660,FL,751,BWI,HSV,4,1210,116,0
510644,WN,580,SDF,STL,4,590,70,1
350909,DL,1825,BWI,ATL,2,525,123,0
402850,DL,2283,CLT,ATL,5,360,82,0
84284,OH,6273,DCA,CMH,7,1250,89,0
317108,AA,437,DCA,MIA,7,670,160,0
203685,9E,4002,MEM,BHM,7,1180,65,1
365143,EV,7095,IAD,ROA,2,1333,55,0
342090,DL,1875,MSP,DFW,1,1020,156,0
59391,UA,942,LAX,ORD,6,668,241,1
293290,XE,3050,IAH,JAX,5,1185,119,0
25596,OO,6852,MCI,IAD,4,742,141,0
494523,WN,498,MDW,PHL,3,710,120,1
190108,YV,2648,LAS,LAX,7,450,67,0
22941,F9,824,MCI,DEN,4,608,107,0
505430,XE,2293,IAH,CRP,3,1380,55,1
320469,WN,3658,SJC,BUR,7,845,60,1
74682,DL,2863,JFK,LAX,7,720,370,0
69433,MQ,4372,BDL,ORD,7,430,170,0
49361,9E,4186,DTW,MSN,5,1045,87,0
412125,WN,1817,MCO,ABQ,5,855,255,0
18701,OO,4881,MKE,MEM,4,390,115,0
488602,OO,6253,DLH,ORD,3,414,90,0
193152,WN,496,DEN,IAD,7,620,195,1
495653,OO,6442,LAX,OKC,3,771,162,0
400572,XE,5904,ORD,AVP,4,1185,105,1
318192,DL,1043,CHS,ATL,7,723,77,1
250210,XE,3118,EWR,CHS,3,835,124,0
183527,OO,4837,BIS,MSP,6,895,86,0
121635,WN,1753,ISP,BWI,3,400,75,1
122778,OO,4496,BOI,SLC,3,460,65,0
124365,WN,1684,TPA,DEN,3,540,250,1
132781,OO,6585,ORD,CWA,3,998,57,0
309905,US,1623,FLL,PHX,6,1190,303,1
422680,WN,205,MAF,LAS,6,675,145,0
474140,FL,310,ATL,CLT,2,615,71,1
123075,AA,1054,MIA,DCA,3,480,140,0
156326,FL,84,FLL,ATL,5,360,120,0
292366,US,2047,BOS,DCA,5,1140,96,0
132564,UA,544,LAS,SFO,3,987,103,0
239703,AA,1665,DFW,SAN,2,1220,185,0
427903,B6,596,MCO,HPN,6,989,151,0
85755,9E,3964,ALB,JFK,1,365,90,0
333807,UA,365,ORD,SNA,1,588,279,1
334071,US,5,SNA,PHX,1,600,75,0
232017,UA,107,ORD,LAX,2,790,276,0
462682,OO,6703,ASE,ORD,1,985,170,0
356658,OO,4530,SLC,OKC,2,823,141,1
333255,WN,778,OMA,LAS,1,555,190,1
135863,9E,3824,MSP,XNA,3,1165,127,0
109296,UA,786,MSP,ORD,2,664,81,1
219260,CO,518,EWR,TPA,1,1045,182,0
225456,US,1937,BOS,PHL,2,435,101,1
534105,UA,181,BOS,SFO,5,886,409,1
335788,OO,6675,CLE,DEN,1,688,206,0
53277,AA,1017,DFW,SEA,5,1295,260,0
419963,MQ,4439,LGA,RDU,6,510,110,1
328365,DL,1599,ATL,PIT,7,1315,109,0
276535,EV,5253,ATL,VPS,4,1366,68,0
263056,YV,1011,HNL,OGG,4,570,35,0
474221,B6,574,PBI,HPN,2,620,160,0
147014,B6,1122,FLL,RIC,4,805,129,0
495150,UA,575,BWI,ORD,3,741,129,0
44111,B6,76,PBI,JFK,5,768,160,0
342180,AS,67,KTN,SIT,1,1022,61,1
300970,WN,2623,CMH,MCO,6,655,135,0
369110,WN,500,LAX,HOU,3,515,190,1
539341,DL,1406,LAX,DTW,5,1395,265,1
390311,DL,27,ATL,DTW,4,655,125,1
495299,WN,1083,LAS,TUL,3,750,155,0
293952,WN,673,DEN,BOI,5,1230,125,1
474947,AS,152,ANC,OME,2,660,95,1
107152,OO,6336,SFO,RNO,2,544,58,0
374971,MQ,4585,LGA,CLT,3,820,125,0
356388,DL,1132,LGA,RSW,2,810,197,0
291589,WN,251,RNO,PDX,5,1095,90,1
142003,UA,424,TPA,IAD,4,540,135,0
7178,CO,1832,IAH,LGA,3,715,199,0
461946,B6,622,HOU,JFK,1,945,204,0
96628,DL,2909,MSP,STL,1,925,96,1
53063,US,371,PHX,SMF,5,1265,122,1
197070,AA,1598,SEA,DFW,7,830,230,1
306778,DL,2274,ATL,PIT,6,990,105,1
59434,MQ,4393,BOS,JFK,6,670,70,0
289276,UA,935,LAX,HNL,5,980,359,1
507585,UA,418,SAN,DEN,4,432,147,0
289920,OH,6766,MSN,LGA,5,1015,143,0
506661,DL,1981,MSP,MEM,4,390,128,0
15774,OH,6746,MEM,PHL,3,1175,138,0
34231,WN,2177,SMF,ONT,4,1200,75,1
58435,UA,415,DEN,SFO,6,610,174,0
237882,AA,318,DFW,DCA,2,1110,160,0
8382,US,2172,DCA,LGA,3,780,85,0
45621,WN,894,ORF,BWI,5,845,55,0
82445,DL,2744,MSP,TPA,7,1135,185,1
33380,DL,2950,LAS,MSP,4,1155,188,0
214079,WN,1982,DAL,MAF,1,770,70,1
365466,US,325,SEA,PHX,3,315,166,0
350996,OO,6317,SBA,LAX,2,527,53,0
258260,DL,1880,SFO,ATL,3,1360,271,0
279777,OO,6553,ORD,PIA,5,489,49,0
271431,UA,829,TUL,DEN,4,1007,113,0
215835,EV,7367,MEM,TLH,1,865,89,0
531161,US,1638,TPA,CLT,5,720,100,0
251444,WN,614,IND,BWI,3,900,95,1
280974,MQ,2749,DFW,DAY,5,545,135,1
30313,UA,304,MCO,IAD,4,993,132,0
13890,YV,2715,PHX,FAT,3,1070,101,0
433233,DL,2068,LAX,MSP,7,410,218,1
236529,OH,6325,ORD,CVG,2,1035,86,0
384462,UA,532,DEN,ORD,4,360,143,0
249282,XE,5928,ORD,LEX,3,785,71,0
349279,DL,1967,DTW,ORD,2,445,93,1
35284,9E,3967,JFK,ALB,4,1310,95,1
458394,DL,2380,ATL,CMH,1,756,94,1
500986,DL,2618,MCO,ATL,3,1050,102,1
407091,XE,2082,CHS,EWR,5,580,115,1
119587,US,1097,BOS,PHL,2,1245,87,0
445641,UA,623,ORD,MSP,7,1062,93,0
41474,US,367,DCA,PHX,5,630,309,1
174530,US,985,MSY,CLT,6,360,108,0
326207,CO,47,IAH,LAX,7,1150,230,1
147407,9E,4147,DTW,BUF,4,825,75,0
202400,DL,2997,JFK,PDX,7,1110,382,0
187977,OO,6370,SFO,RDM,6,1265,91,0
152024,AA,1925,DFW,SLC,4,1065,170,1
349147,WN,277,LAX,MCI,2,435,190,1
55722,UA,970,SAN,IAD,6,456,292,0
412409,F9,322,MKE,DCA,5,871,108,0
304793,YV,7272,IND,IAD,6,874,102,1
248718,CO,1836,IAH,PHL,3,755,194,1
375863,AA,577,JFK,ORD,3,870,180,1
315868,YV,2980,ONT,PHX,7,600,76,0
7606,OH,6774,BDL,DCA,3,735,88,1
442251,UA,209,IAD,LAX,7,886,349,0
93234,OO,6844,IAH,ORD,1,742,153,1
35234,OO,6715,DEN,MSO,4,1304,135,0
26902,XE,2812,AMA,IAH,4,813,95,1
504608,UA,640,ORD,PHL,3,1260,119,1
494619,XE,5982,ORD,SGF,3,715,93,0
499568,B6,746,SJU,MCO,3,980,187,1
224735,CO,762,MSY,IAH,2,400,70,1
210457,DL,1737,BWI,DTW,1,585,95,1
221255,MQ,3646,JAX,MIA,1,1150,80,1
125357,AA,1905,DCA,DFW,3,600,225,0
298317,DL,2166,CHS,ATL,6,510,83,0
179224,EV,7327,CAK,ATL,6,640,110,0
286062,MQ,3080,LAX,SBA,5,810,40,1
56394,OO,6518,ORD,ICT,6,496,114,1
421586,OO,4655,MSP,MKE,6,610,71,1
170850,B6,1218,BUF,BOS,5,1102,83,1
10487,HA,260,HNL,ITO,3,891,52,0
248240,HA,207,KOA,HNL,3,729,42,0
267976,OO,7024,TUS,DEN,4,825,110,1
405013,AA,1871,PBI,DFW,5,475,190,0
118039,WN,258,LAX,SLC,2,1140,105,1
31327,UA,543,BOS,ORD,4,1045,172,0
48594,FL,308,DEN,ATL,5,1005,170,0
384315,EV,5387,GPT,ATL,4,360,81,0
107051,CO,175,SNA,HNL,2,540,345,0
322692,WN,1765,SEA,LAS,7,965,145,1
106403,YV,7306,IAD,SYR,2,509,72,1
422856,WN,1903,HOU,DEN,6,685,150,0
410561,DL,2461,PHL,ATL,5,765,140,0
248425,AA,1386,SEA,ORD,3,740,250,1
217806,DL,1489,ATL,CHS,1,970,75,1
218340,WN,1065,LAS,ALB,1,995,285,1
389602,US,1456,DCA,MCO,4,615,142,1
343820,WN,1156,BNA,ECP,1,1105,80,1
374514,FL,147,DTW,ATL,3,795,123,1
221389,YV,7269,ATL,IAD,1,1158,110,1
321712,OO,6528,FAT,LAX,7,911,71,1
229731,UA,310,DEN,LGA,2,665,223,1
199111,F9,858,PHX,DEN,7,938,107,1
122093,XE,5947,ABE,ORD,3,424,136,0
438874,DL,22,SEA,ATL,7,705,280,1
320556,FL,467,BWI,ATL,7,854,119,0
192138,AS,889,SAN,OGG,7,570,350,0
45194,DL,2941,ATL,SAT,5,825,160,1
236048,OH,6556,MSY,CVG,2,1010,124,0
51846,AA,1199,MCO,DFW,5,1175,175,1
241243,US,1050,RDU,CLT,3,360,57,0
150485,OO,6335,SAN,LAX,4,987,41,0
108866,B6,422,PBI,BOS,2,640,173,0
